gt_x,gt_y,vo_x,vo_y,srs_x,srs_y,base_station,esk_x,esk_y
120.70158643766653,125.57210310259364,121.82973971848303,127.68601822399067,120.70425098972552,125.42585343894727,8,121.45766029596585,126.43639471088866
121.28210169487075,126.2185218730463,122.39673021116162,128.3486241082621,121.25713427117222,126.12037743266505,3,122.0865394222458,127.11595278075355
121.8351625778067,126.85384446804972,122.95753168859117,129.02271515355963,121.73802522853745,126.85230309010534,3,122.63485997493052,127.74826325327432
122.37958832176854,127.50198897425003,123.49882674296735,129.69968436965866,122.0200872652927,127.49447740408876,3,123.14847687537377,128.3871226554344
122.90984189712087,128.15581301837602,124.01412458232363,130.3787067701496,122.79466715174883,128.15903439518695,3,123.71490998838934,129.08721825987723
123.43284313876292,128.81917044729443,124.52541788114941,131.07368044045668,123.52115915154086,128.81110109419788,3,124.22927265610954,129.73723596102224
123.94066419961894,129.48638655290856,125.02423478754609,131.77830677373524,123.91333831719558,129.46551722971117,3,124.76637826881324,130.4507859955319
124.4378387132163,130.1641330351826,125.50859768937181,132.4864315784657,124.31047883109925,130.13326127242274,6,125.22929111767755,131.11455267345127
124.92046438882763,130.85249187797635,125.9788369800417,133.1930882195307,124.9737253866146,130.76067071685597,6,125.69486241001717,131.78529965500954
125.39260874851915,131.54460133441515,126.44016533949642,133.91345258537152,125.30741963862533,131.47102120053475,6,126.17801487382998,132.52423752795914
125.84948127153108,132.24374749273255,126.89218943724202,134.6276364735514,125.70298091570545,132.0504786591069,6,126.59783565229101,133.20107284595338
126.29830591867436,132.95163210975107,127.33641735446471,135.35445574348404,126.24688717567464,132.9370873111979,6,127.01772283341904,133.90529122519666
126.74701794985302,133.67690557233837,127.77303059308504,136.09048412143727,126.78477586003291,133.48339190061793,5,127.4757014255,134.66519798601053
127.17573560529395,134.38293048885942,128.20099055806122,136.83131184262834,126.71033268836017,134.342371304197,5,127.84294123923293,135.38381073399
127.60416275512976,135.11108191533052,128.61862446148695,137.57856756165583,127.77976871938382,135.2564015945476,5,128.29512936618173,136.1887086386804
128.0233360440251,135.84791140682077,129.03014407482283,138.3379138866749,127.83458632779582,135.78200800003717,5,128.66800929210754,136.91897283611777
