x,y,site_count,lon,lat
-419.83240223463685,274.21383647798734,3,8.474075418994413,48.97205660377358
-419.83240223463685,279.2452830188679,4,8.474075418994413,48.97209433962264
-419.83240223463685,284.27672955974845,7,8.474075418994413,48.9721320754717
-419.83240223463685,289.3081761006289,5,8.474075418994413,48.972169811320754
-419.83240223463685,294.33962264150944,5,8.474075418994413,48.97220754716981
-419.83240223463685,299.3710691823899,7,8.474075418994413,48.972245283018864
-419.83240223463685,304.4025157232704,5,8.474075418994413,48.97228301886793
-419.83240223463685,309.43396226415086,7,8.474075418994413,48.97232075471698
-419.83240223463685,314.4654088050314,3,8.474075418994413,48.97235849056604
-419.83240223463685,319.49685534591197,5,8.474075418994413,48.97239622641509
-419.83240223463685,324.5283018867924,6,8.474075418994413,48.97243396226415
-419.83240223463685,329.55974842767296,4,8.474075418994413,48.9724716981132
-419.83240223463685,334.5911949685534,5,8.474075418994413,48.972509433962266
-419.83240223463685,339.62264150943395,5,8.474075418994413,48.97254716981132
-419.83240223463685,344.6540880503144,6,8.474075418994413,48.972584905660376
-419.83240223463685,349.68553459119494,6,8.474075418994413,48.97262264150943
-419.83240223463685,354.7169811320755,3,8.474075418994413,48.97266037735849
-419.83240223463685,359.7484276729559,6,8.474075418994413,48.97269811320755
-419.83240223463685,364.7798742138365,4,8.474075418994413,48.972735849056605
-419.83240223463685,369.8113207547169,5,8.474075418994413,48.97277358490566
-419.83240223463685,374.84276729559747,3,8.474075418994413,48.972811320754715
-419.83240223463685,379.8742138364779,7,8.474075418994413,48.97284905660377
-419.83240223463685,384.90566037735846,4,8.474075418994413,48.972886792452826
-419.83240223463685,389.937106918239,6,8.474075418994413,48.97292452830189
-419.83240223463685,394.96855345911945,5,8.474075418994413,48.972962264150944
-419.83240223463685,400.0,4,8.474075418994413,48.973
-414.804469273743,-400.0,5,8.474137988826815,48.967
-414.804469273743,-394.9685534591195,3,8.474137988826815,48.967037735849054
-414.804469273743,-389.937106918239,4,8.474137988826815,48.96707547169811
-414.804469273743,-384.9056603773585,3,8.474137988826815,48.96711320754717
-414.804469273743,-379.87421383647796,4,8.474137988826815,48.96715094339623
-414.804469273743,-374.84276729559747,2,8.474137988826815,48.96718867924528
-414.804469273743,-369.811320754717,3,8.474137988826815,48.96722641509434
-414.804469273743,-364.7798742138365,3,8.474137988826815,48.96726415094339
-414.804469273743,-359.748427672956,3,8.474137988826815,48.96730188679245
-414.804469273743,-354.7169811320755,2,8.474137988826815,48.96733962264151
-414.804469273743,-349.685534591195,3,8.474137988826815,48.967377358490566
-414.804469273743,-344.6540880503145,2,8.474137988826815,48.96741509433962
-414.804469273743,-339.62264150943395,2,8.474137988826815,48.96745283018868
-414.804469273743,-334.59119496855345,1,8.474137988826815,48.96749056603773
-414.804469273743,-329.55974842767296,2,8.474137988826815,48.967528301886794
-414.804469273743,-324.52830188679246,2,8.474137988826815,48.96756603773585
-414.804469273743,-319.49685534591197,2,8.474137988826815,48.967603773584905
-414.804469273743,-314.4654088050314,3,8.474137988826815,48.96764150943396
-414.804469273743,-309.433962264151,2,8.474137988826815,48.967679245283016
-414.804469273743,-304.4025157232704,3,8.474137988826815,48.96771698113207
-414.804469273743,-299.37106918238993,2,8.474137988826815,48.96775471698113
-414.804469273743,-294.33962264150944,4,8.474137988826815,48.96779245283019
-414.804469273743,-289.30817610062894,3,8.474137988826815,48.967830188679244
-414.804469273743,-284.27672955974845,6,8.474137988826815,48.9678679245283
-414.804469273743,-279.2452830188679,3,8.474137988826815,48.967905660377355
-414.804469273743,-274.21383647798746,3,8.474137988826815,48.96794339622642
-414.804469273743,-269.1823899371069,5,8.474137988826815,48.96798113207547
-414.804469273743,-264.1509433962264,4,8.474137988826815,48.96801886792453
-414.804469273743,-259.1194968553459,7,8.474137988826815,48.96805660377358
-414.804469273743,-254.08805031446542,5,8.474137988826815,48.96809433962264
-414.804469273743,-249.05660377358492,5,8.474137988826815,48.968132075471694
-414.804469273743,-244.0251572327044,6,8.474137988826815,48.968169811320756
-414.804469273743,-238.9937106918239,4,8.474137988826815,48.96820754716981
-414.804469273743,-233.9622641509434,5,8.474137988826815,48.96824528301887
-414.804469273743,-228.9308176100629,4,8.474137988826815,48.96828301886792
-414.804469273743,-223.8993710691824,6,8.474137988826815,48.96832075471698
-414.804469273743,-218.8679245283019,5,8.474137988826815,48.96835849056604
-414.804469273743,-213.8364779874214,4,8.474137988826815,48.968396226415095
-414.804469273743,-208.80503144654088,4,8.474137988826815,48.96843396226415
-414.804469273743,-203.77358490566039,5,8.474137988826815,48.968471698113206
-414.804469273743,-198.7421383647799,5,8.474137988826815,48.96850943396226
-414.804469273743,-193.71069182389937,4,8.474137988826815,48.968547169811316
-414.804469273743,-188.67924528301887,4,8.474137988826815,48.96858490566038
-414.804469273743,-183.64779874213838,6,8.474137988826815,48.968622641509434
-414.804469273743,-178.61635220125788,6,8.474137988826815,48.96866037735849
-414.804469273743,-173.58490566037736,4,8.474137988826815,48.968698113207545
-414.804469273743,-168.55345911949686,5,8.474137988826815,48.9687358490566
-414.804469273743,-163.52201257861637,7,8.474137988826815,48.96877358490566
-414.804469273743,-158.49056603773585,5,8.474137988826815,48.96881132075472
-414.804469273743,-153.45911949685535,5,8.474137988826815,48.96884905660377
-414.804469273743,-148.42767295597486,3,8.474137988826815,48.96888679245283
-414.804469273743,-143.39622641509436,6,8.474137988826815,48.96892452830188
-414.804469273743,-138.36477987421387,6,8.474137988826815,48.96896226415094
-414.804469273743,-133.33333333333337,4,8.474137988826815,48.969
-414.804469273743,-128.30188679245282,6,8.474137988826815,48.96903773584906
-414.804469273743,-123.27044025157232,6,8.474137988826815,48.96907547169811
-414.804469273743,-118.23899371069183,3,8.474137988826815,48.96911320754717
-414.804469273743,-113.20754716981133,5,8.474137988826815,48.96915094339622
-414.804469273743,-108.17610062893084,5,8.474137988826815,48.969188679245285
-414.804469273743,-103.14465408805034,5,8.474137988826815,48.96922641509434
-414.804469273743,-98.11320754716985,4,8.474137988826815,48.969264150943395
-414.804469273743,-93.0817610062893,6,8.474137988826815,48.96930188679245
-414.804469273743,-88.0503144654088,5,8.474137988826815,48.969339622641506
-414.804469273743,-83.01886792452831,6,8.474137988826815,48.96937735849056
-414.804469273743,-77.98742138364781,4,8.474137988826815,48.969415094339624
-414.804469273743,-72.95597484276732,7,8.474137988826815,48.96945283018868
-414.804469273743,-67.92452830188682,7,8.474137988826815,48.969490566037734
-414.804469273743,-62.89308176100633,6,8.474137988826815,48.96952830188679
-414.804469273743,-57.86163522012578,6,8.474137988826815,48.969566037735845
-414.804469273743,-52.83018867924528,4,8.474137988826815,48.96960377358491
-414.804469273743,-47.79874213836479,5,8.474137988826815,48.96964150943396
-414.804469273743,-42.76729559748429,4,8.474137988826815,48.96967924528302
-414.804469273743,-37.7358490566038,5,8.474137988826815,48.96971698113207
-414.804469273743,-32.7044025157233,5,8.474137988826815,48.96975471698113
-414.804469273743,-27.672955974842807,5,8.474137988826815,48.969792452830184
-414.804469273743,-22.641509433962256,7,8.474137988826815,48.969830188679246
-414.804469273743,-17.61006289308176,7,8.474137988826815,48.9698679245283
-414.804469273743,-12.578616352201266,6,8.474137988826815,48.96990566037736
-414.804469273743,-7.547169811320771,5,8.474137988826815,48.96994339622641
-414.804469273743,-2.515723270440276,5,8.474137988826815,48.96998113207547
-414.804469273743,2.515723270440219,6,8.474137988826815,48.97001886792453
-414.804469273743,7.547169811320714,5,8.474137988826815,48.970056603773585
-414.804469273743,12.578616352201266,4,8.474137988826815,48.97009433962264
-414.804469273743,17.61006289308176,6,8.474137988826815,48.970132075471696
-414.804469273743,22.641509433962256,6,8.474137988826815,48.97016981132075
-414.804469273743,27.67295597484275,5,8.474137988826815,48.970207547169814
-414.804469273743,32.704402515723245,8,8.474137988826815,48.97024528301887
-414.804469273743,37.73584905660374,6,8.474137988826815,48.970283018867924
-414.804469273743,42.767295597484235,7,8.474137988826815,48.97032075471698
-414.804469273743,47.79874213836479,7,8.474137988826815,48.970358490566035
-414.804469273743,52.83018867924528,4,8.474137988826815,48.97039622641509
-414.804469273743,57.86163522012578,7,8.474137988826815,48.97043396226415
-414.804469273743,62.89308176100627,5,8.474137988826815,48.97047169811321
-414.804469273743,67.92452830188677,6,8.474137988826815,48.97050943396226
-414.804469273743,72.95597484276726,5,8.474137988826815,48.97054716981132
-414.804469273743,77.98742138364776,5,8.474137988826815,48.970584905660374
-414.804469273743,83.01886792452831,3,8.474137988826815,48.970622641509436
-414.804469273743,88.0503144654088,5,8.474137988826815,48.97066037735849
-414.804469273743,93.0817610062893,5,8.474137988826815,48.97069811320755
-414.804469273743,98.1132075471698,4,8.474137988826815,48.9707358490566
-414.804469273743,103.14465408805029,4,8.474137988826815,48.97077358490566
-414.804469273743,108.17610062893078,5,8.474137988826815,48.97081132075471
-414.804469273743,113.20754716981128,4,8.474137988826815,48.970849056603775
-414.804469273743,118.23899371069183,3,8.474137988826815,48.97088679245283
-414.804469273743,123.27044025157227,4,8.474137988826815,48.970924528301886
-414.804469273743,128.30188679245282,4,8.474137988826815,48.97096226415094
-414.804469273743,133.33333333333326,3,8.474137988826815,48.971
-414.804469273743,138.3647798742138,5,8.474137988826815,48.97103773584906
-414.804469273743,143.39622641509436,5,8.474137988826815,48.971075471698114
-414.804469273743,148.4276729559748,3,8.474137988826815,48.97111320754717
-414.804469273743,153.45911949685535,5,8.474137988826815,48.971150943396225
-414.804469273743,158.4905660377358,5,8.474137988826815,48.97118867924528
-414.804469273743,163.52201257861634,5,8.474137988826815,48.971226415094335
-414.804469273743,168.55345911949678,3,8.474137988826815,48.9712641509434
-414.804469273743,173.58490566037733,5,8.474137988826815,48.97130188679245
-414.804469273743,178.61635220125788,3,8.474137988826815,48.97133962264151
-414.804469273743,183.64779874213832,5,8.474137988826815,48.971377358490564
-414.804469273743,188.67924528301887,5,8.474137988826815,48.97141509433962
-414.804469273743,193.7106918238993,4,8.474137988826815,48.97145283018868
-414.804469273743,198.74213836477986,4,8.474137988826815,48.97149056603774
-414.804469273743,203.7735849056603,6,8.474137988826815,48.97152830188679
-414.804469273743,208.80503144654085,6,8.474137988826815,48.97156603773585
-414.804469273743,213.8364779874214,5,8.474137988826815,48.9716037735849
-414.804469273743,218.86792452830184,5,8.474137988826815,48.97164150943396
-414.804469273743,223.8993710691824,6,8.474137988826815,48.97167924528302
-414.804469273743,228.93081761006283,5,8.474137988826815,48.971716981132076
-414.804469273743,233.96226415094338,7,8.474137988826815,48.97175471698113
-414.804469273743,238.99371069182382,5,8.474137988826815,48.97179245283019
-414.804469273743,244.02515723270437,5,8.474137988826815,48.97183018867924
-414.804469273743,249.05660377358492,8,8.474137988826815,48.971867924528304
-414.804469273743,254.08805031446536,2,8.474137988826815,48.97190566037736
-414.804469273743,259.1194968553459,5,8.474137988826815,48.971943396226415
-414.804469273743,264.15094339622635,4,8.474137988826815,48.97198113207547
-414.804469273743,269.1823899371069,4,8.474137988826815,48.972018867924525
-414.804469273743,274.21383647798734,7,8.474137988826815,48.97205660377358
-414.804469273743,279.2452830188679,4,8.474137988826815,48.97209433962264
-414.804469273743,284.27672955974845,2,8.474137988826815,48.9721320754717
-414.804469273743,289.3081761006289,6,8.474137988826815,48.972169811320754
-414.804469273743,294.33962264150944,4,8.474137988826815,48.97220754716981
-414.804469273743,299.3710691823899,5,8.474137988826815,48.972245283018864
-414.804469273743,304.4025157232704,5,8.474137988826815,48.97228301886793
-414.804469273743,309.43396226415086,6,8.474137988826815,48.97232075471698
-414.804469273743,314.4654088050314,5,8.474137988826815,48.97235849056604
-414.804469273743,319.49685534591197,6,8.474137988826815,48.97239622641509
-414.804469273743,324.5283018867924,5,8.474137988826815,48.97243396226415
-414.804469273743,329.55974842767296,6,8.474137988826815,48.9724716981132
-414.804469273743,334.5911949685534,6,8.474137988826815,48.972509433962266
-414.804469273743,339.62264150943395,4,8.474137988826815,48.97254716981132
-414.804469273743,344.6540880503144,5,8.474137988826815,48.972584905660376
-414.804469273743,349.68553459119494,5,8.474137988826815,48.97262264150943
-414.804469273743,354.7169811320755,5,8.474137988826815,48.97266037735849
-414.804469273743,359.7484276729559,4,8.474137988826815,48.97269811320755
-414.804469273743,364.7798742138365,9,8.474137988826815,48.972735849056605
-414.804469273743,369.8113207547169,3,8.474137988826815,48.97277358490566
-414.804469273743,374.84276729559747,5,8.474137988826815,48.972811320754715
-414.804469273743,379.8742138364779,7,8.474137988826815,48.97284905660377
-414.804469273743,384.90566037735846,6,8.474137988826815,48.972886792452826
-414.804469273743,389.937106918239,4,8.474137988826815,48.97292452830189
-414.804469273743,394.96855345911945,5,8.474137988826815,48.972962264150944
-414.804469273743,400.0,5,8.474137988826815,48.973
-409.77653631284915,-400.0,2,8.474200558659216,48.967
-409.77653631284915,-394.9685534591195,4,8.474200558659216,48.967037735849054
-409.77653631284915,-389.937106918239,4,8.474200558659216,48.96707547169811
-409.77653631284915,-384.9056603773585,2,8.474200558659216,48.96711320754717
-409.77653631284915,-379.87421383647796,3,8.474200558659216,48.96715094339623
-409.77653631284915,-374.84276729559747,2,8.474200558659216,48.96718867924528
-409.77653631284915,-369.811320754717,2,8.474200558659216,48.96722641509434
-409.77653631284915,-364.7798742138365,2,8.474200558659216,48.96726415094339
-409.77653631284915,-359.748427672956,1,8.474200558659216,48.96730188679245
-409.77653631284915,-354.7169811320755,2,8.474200558659216,48.96733962264151
-409.77653631284915,-349.685534591195,2,8.474200558659216,48.967377358490566
-409.77653631284915,-339.62264150943395,2,8.474200558659216,48.96745283018868
-409.77653631284915,-334.59119496855345,3,8.474200558659216,48.96749056603773
-409.77653631284915,-329.55974842767296,1,8.474200558659216,48.967528301886794
-409.77653631284915,-324.52830188679246,4,8.474200558659216,48.96756603773585
-409.77653631284915,-319.49685534591197,2,8.474200558659216,48.967603773584905
-409.77653631284915,-314.4654088050314,2,8.474200558659216,48.96764150943396
-409.77653631284915,-309.433962264151,3,8.474200558659216,48.967679245283016
-409.77653631284915,-304.4025157232704,4,8.474200558659216,48.96771698113207
-409.77653631284915,-299.37106918238993,4,8.474200558659216,48.96775471698113
-409.77653631284915,-294.33962264150944,3,8.474200558659216,48.96779245283019
-409.77653631284915,-289.30817610062894,4,8.474200558659216,48.967830188679244
-409.77653631284915,-284.27672955974845,2,8.474200558659216,48.9678679245283
-409.77653631284915,-279.2452830188679,4,8.474200558659216,48.967905660377355
-409.77653631284915,-274.21383647798746,4,8.474200558659216,48.96794339622642
-409.77653631284915,-269.1823899371069,5,8.474200558659216,48.96798113207547
-409.77653631284915,-264.1509433962264,3,8.474200558659216,48.96801886792453
-409.77653631284915,-259.1194968553459,4,8.474200558659216,48.96805660377358
-409.77653631284915,-254.08805031446542,5,8.474200558659216,48.96809433962264
-409.77653631284915,-249.05660377358492,7,8.474200558659216,48.968132075471694
-409.77653631284915,-244.0251572327044,7,8.474200558659216,48.968169811320756
-409.77653631284915,-238.9937106918239,5,8.474200558659216,48.96820754716981
-409.77653631284915,-233.9622641509434,5,8.474200558659216,48.96824528301887
-409.77653631284915,-228.9308176100629,4,8.474200558659216,48.96828301886792
-409.77653631284915,-223.8993710691824,5,8.474200558659216,48.96832075471698
-409.77653631284915,-218.8679245283019,4,8.474200558659216,48.96835849056604
-409.77653631284915,-213.8364779874214,6,8.474200558659216,48.968396226415095
-409.77653631284915,-208.80503144654088,5,8.474200558659216,48.96843396226415
-409.77653631284915,-203.77358490566039,5,8.474200558659216,48.968471698113206
-409.77653631284915,-198.7421383647799,4,8.474200558659216,48.96850943396226
-409.77653631284915,-193.71069182389937,6,8.474200558659216,48.968547169811316
-409.77653631284915,-188.67924528301887,5,8.474200558659216,48.96858490566038
-409.77653631284915,-183.64779874213838,3,8.474200558659216,48.968622641509434
-409.77653631284915,-178.61635220125788,5,8.474200558659216,48.96866037735849
-409.77653631284915,-173.58490566037736,4,8.474200558659216,48.968698113207545
-409.77653631284915,-168.55345911949686,6,8.474200558659216,48.9687358490566
-409.77653631284915,-163.52201257861637,4,8.474200558659216,48.96877358490566
-409.77653631284915,-158.49056603773585,5,8.474200558659216,48.96881132075472
-409.77653631284915,-153.45911949685535,4,8.474200558659216,48.96884905660377
-409.77653631284915,-148.42767295597486,8,8.474200558659216,48.96888679245283
-409.77653631284915,-143.39622641509436,5,8.474200558659216,48.96892452830188
-409.77653631284915,-138.36477987421387,5,8.474200558659216,48.96896226415094
-409.77653631284915,-133.33333333333337,6,8.474200558659216,48.969
-409.77653631284915,-128.30188679245282,4,8.474200558659216,48.96903773584906
-409.77653631284915,-123.27044025157232,5,8.474200558659216,48.96907547169811
-409.77653631284915,-118.23899371069183,6,8.474200558659216,48.96911320754717
-409.77653631284915,-113.20754716981133,5,8.474200558659216,48.96915094339622
-409.77653631284915,-108.17610062893084,4,8.474200558659216,48.969188679245285
-409.77653631284915,-103.14465408805034,5,8.474200558659216,48.96922641509434
-409.77653631284915,-98.11320754716985,5,8.474200558659216,48.969264150943395
-409.77653631284915,-93.0817610062893,5,8.474200558659216,48.96930188679245
-409.77653631284915,-88.0503144654088,5,8.474200558659216,48.969339622641506
-409.77653631284915,-83.01886792452831,4,8.474200558659216,48.96937735849056
-409.77653631284915,-77.98742138364781,6,8.474200558659216,48.969415094339624
-409.77653631284915,-72.95597484276732,5,8.474200558659216,48.96945283018868
-409.77653631284915,-67.92452830188682,7,8.474200558659216,48.969490566037734
-409.77653631284915,-62.89308176100633,6,8.474200558659216,48.96952830188679
-409.77653631284915,-57.86163522012578,4,8.474200558659216,48.969566037735845
-409.77653631284915,-52.83018867924528,5,8.474200558659216,48.96960377358491
-409.77653631284915,-47.79874213836479,7,8.474200558659216,48.96964150943396
-409.77653631284915,-42.76729559748429,5,8.474200558659216,48.96967924528302
-409.77653631284915,-37.7358490566038,5,8.474200558659216,48.96971698113207
-409.77653631284915,-32.7044025157233,5,8.474200558659216,48.96975471698113
-409.77653631284915,-27.672955974842807,5,8.474200558659216,48.969792452830184
-409.77653631284915,-22.641509433962256,4,8.474200558659216,48.969830188679246
-409.77653631284915,-17.61006289308176,5,8.474200558659216,48.9698679245283
-409.77653631284915,-12.578616352201266,6,8.474200558659216,48.96990566037736
-409.77653631284915,-7.547169811320771,6,8.474200558659216,48.96994339622641
-409.77653631284915,-2.515723270440276,6,8.474200558659216,48.96998113207547
-409.77653631284915,2.515723270440219,5,8.474200558659216,48.97001886792453
-409.77653631284915,7.547169811320714,6,8.474200558659216,48.970056603773585
-409.77653631284915,12.578616352201266,5,8.474200558659216,48.97009433962264
-409.77653631284915,17.61006289308176,6,8.474200558659216,48.970132075471696
-409.77653631284915,22.641509433962256,5,8.474200558659216,48.97016981132075
-409.77653631284915,27.67295597484275,7,8.474200558659216,48.970207547169814
-409.77653631284915,32.704402515723245,8,8.474200558659216,48.97024528301887
-409.77653631284915,37.73584905660374,5,8.474200558659216,48.970283018867924
-409.77653631284915,42.767295597484235,5,8.474200558659216,48.97032075471698
-409.77653631284915,47.79874213836479,6,8.474200558659216,48.970358490566035
-409.77653631284915,52.83018867924528,7,8.474200558659216,48.97039622641509
-409.77653631284915,57.86163522012578,5,8.474200558659216,48.97043396226415
-409.77653631284915,62.89308176100627,5,8.474200558659216,48.97047169811321
-409.77653631284915,67.92452830188677,5,8.474200558659216,48.97050943396226
-409.77653631284915,72.95597484276726,6,8.474200558659216,48.97054716981132
-409.77653631284915,77.98742138364776,5,8.474200558659216,48.970584905660374
-409.77653631284915,83.01886792452831,5,8.474200558659216,48.970622641509436
-409.77653631284915,88.0503144654088,7,8.474200558659216,48.97066037735849
-409.77653631284915,93.0817610062893,3,8.474200558659216,48.97069811320755
-409.77653631284915,98.1132075471698,5,8.474200558659216,48.9707358490566
-409.77653631284915,103.14465408805029,4,8.474200558659216,48.97077358490566
-409.77653631284915,108.17610062893078,4,8.474200558659216,48.97081132075471
-409.77653631284915,113.20754716981128,3,8.474200558659216,48.970849056603775
-409.77653631284915,118.23899371069183,4,8.474200558659216,48.97088679245283
-409.77653631284915,123.27044025157227,4,8.474200558659216,48.970924528301886
-409.77653631284915,128.30188679245282,3,8.474200558659216,48.97096226415094
-409.77653631284915,133.33333333333326,6,8.474200558659216,48.971
-409.77653631284915,138.3647798742138,4,8.474200558659216,48.97103773584906
-409.77653631284915,143.39622641509436,5,8.474200558659216,48.971075471698114
-409.77653631284915,148.4276729559748,5,8.474200558659216,48.97111320754717
-409.77653631284915,153.45911949685535,4,8.474200558659216,48.971150943396225
-409.77653631284915,158.4905660377358,5,8.474200558659216,48.97118867924528
-409.77653631284915,163.52201257861634,3,8.474200558659216,48.971226415094335
-409.77653631284915,168.55345911949678,5,8.474200558659216,48.9712641509434
-409.77653631284915,173.58490566037733,3,8.474200558659216,48.97130188679245
-409.77653631284915,178.61635220125788,5,8.474200558659216,48.97133962264151
-409.77653631284915,183.64779874213832,4,8.474200558659216,48.971377358490564
-409.77653631284915,188.67924528301887,5,8.474200558659216,48.97141509433962
-409.77653631284915,193.7106918238993,5,8.474200558659216,48.97145283018868
-409.77653631284915,198.74213836477986,5,8.474200558659216,48.97149056603774
-409.77653631284915,203.7735849056603,4,8.474200558659216,48.97152830188679
-409.77653631284915,208.80503144654085,6,8.474200558659216,48.97156603773585
-409.77653631284915,213.8364779874214,4,8.474200558659216,48.9716037735849
-409.77653631284915,218.86792452830184,7,8.474200558659216,48.97164150943396
-409.77653631284915,223.8993710691824,5,8.474200558659216,48.97167924528302
-409.77653631284915,228.93081761006283,6,8.474200558659216,48.971716981132076
-409.77653631284915,233.96226415094338,6,8.474200558659216,48.97175471698113
-409.77653631284915,238.99371069182382,5,8.474200558659216,48.97179245283019
-409.77653631284915,244.02515723270437,5,8.474200558659216,48.97183018867924
-409.77653631284915,249.05660377358492,4,8.474200558659216,48.971867924528304
-409.77653631284915,254.08805031446536,6,8.474200558659216,48.97190566037736
-409.77653631284915,259.1194968553459,4,8.474200558659216,48.971943396226415
-409.77653631284915,264.15094339622635,5,8.474200558659216,48.97198113207547
-409.77653631284915,269.1823899371069,6,8.474200558659216,48.972018867924525
-409.77653631284915,274.21383647798734,3,8.474200558659216,48.97205660377358
-409.77653631284915,279.2452830188679,6,8.474200558659216,48.97209433962264
-409.77653631284915,284.27672955974845,6,8.474200558659216,48.9721320754717
-409.77653631284915,289.3081761006289,6,8.474200558659216,48.972169811320754
-409.77653631284915,294.33962264150944,4,8.474200558659216,48.97220754716981
-409.77653631284915,299.3710691823899,5,8.474200558659216,48.972245283018864
-409.77653631284915,304.4025157232704,5,8.474200558659216,48.97228301886793
-409.77653631284915,309.43396226415086,5,8.474200558659216,48.97232075471698
-409.77653631284915,314.4654088050314,2,8.474200558659216,48.97235849056604
-409.77653631284915,319.49685534591197,6,8.474200558659216,48.97239622641509
-409.77653631284915,324.5283018867924,6,8.474200558659216,48.97243396226415
-409.77653631284915,329.55974842767296,4,8.474200558659216,48.9724716981132
-409.77653631284915,334.5911949685534,5,8.474200558659216,48.972509433962266
-409.77653631284915,339.62264150943395,4,8.474200558659216,48.97254716981132
-409.77653631284915,344.6540880503144,6,8.474200558659216,48.972584905660376
-409.77653631284915,349.68553459119494,6,8.474200558659216,48.97262264150943
-409.77653631284915,354.7169811320755,5,8.474200558659216,48.97266037735849
-409.77653631284915,359.7484276729559,4,8.474200558659216,48.97269811320755
-409.77653631284915,364.7798742138365,4,8.474200558659216,48.972735849056605
-409.77653631284915,369.8113207547169,5,8.474200558659216,48.97277358490566
-409.77653631284915,374.84276729559747,3,8.474200558659216,48.972811320754715
-409.77653631284915,379.8742138364779,3,8.474200558659216,48.97284905660377
-409.77653631284915,384.90566037735846,4,8.474200558659216,48.972886792452826
-409.77653631284915,389.937106918239,5,8.474200558659216,48.97292452830189
-409.77653631284915,394.96855345911945,3,8.474200558659216,48.972962264150944
-409.77653631284915,400.0,4,8.474200558659216,48.973
-404.7486033519553,-400.0,4,8.47426312849162,48.967
-404.7486033519553,-394.9685534591195,4,8.47426312849162,48.967037735849054
-404.7486033519553,-389.937106918239,4,8.47426312849162,48.96707547169811
-404.7486033519553,-384.9056603773585,3,8.47426312849162,48.96711320754717
-404.7486033519553,-379.87421383647796,3,8.47426312849162,48.96715094339623
-404.7486033519553,-374.84276729559747,3,8.47426312849162,48.96718867924528
-404.7486033519553,-369.811320754717,3,8.47426312849162,48.96722641509434
-404.7486033519553,-364.7798742138365,3,8.47426312849162,48.96726415094339
-404.7486033519553,-359.748427672956,3,8.47426312849162,48.96730188679245
-404.7486033519553,-354.7169811320755,1,8.47426312849162,48.96733962264151
-404.7486033519553,-349.685534591195,2,8.47426312849162,48.967377358490566
-404.7486033519553,-329.55974842767296,2,8.47426312849162,48.967528301886794
-404.7486033519553,-324.52830188679246,1,8.47426312849162,48.96756603773585
-404.7486033519553,-319.49685534591197,3,8.47426312849162,48.967603773584905
-404.7486033519553,-314.4654088050314,2,8.47426312849162,48.96764150943396
-404.7486033519553,-309.433962264151,3,8.47426312849162,48.967679245283016
-404.7486033519553,-304.4025157232704,3,8.47426312849162,48.96771698113207
-404.7486033519553,-299.37106918238993,3,8.47426312849162,48.96775471698113
-404.7486033519553,-294.33962264150944,4,8.47426312849162,48.96779245283019
-404.7486033519553,-289.30817610062894,5,8.47426312849162,48.967830188679244
-404.7486033519553,-284.27672955974845,4,8.47426312849162,48.9678679245283
-404.7486033519553,-279.2452830188679,4,8.47426312849162,48.967905660377355
-404.7486033519553,-274.21383647798746,3,8.47426312849162,48.96794339622642
-404.7486033519553,-269.1823899371069,3,8.47426312849162,48.96798113207547
-404.7486033519553,-264.1509433962264,4,8.47426312849162,48.96801886792453
-404.7486033519553,-259.1194968553459,6,8.47426312849162,48.96805660377358
-404.7486033519553,-254.08805031446542,6,8.47426312849162,48.96809433962264
-404.7486033519553,-249.05660377358492,4,8.47426312849162,48.968132075471694
-404.7486033519553,-244.0251572327044,5,8.47426312849162,48.968169811320756
-404.7486033519553,-238.9937106918239,6,8.47426312849162,48.96820754716981
-404.7486033519553,-233.9622641509434,4,8.47426312849162,48.96824528301887
-404.7486033519553,-228.9308176100629,5,8.47426312849162,48.96828301886792
-404.7486033519553,-223.8993710691824,4,8.47426312849162,48.96832075471698
-404.7486033519553,-218.8679245283019,4,8.47426312849162,48.96835849056604
-404.7486033519553,-213.8364779874214,6,8.47426312849162,48.968396226415095
-404.7486033519553,-208.80503144654088,4,8.47426312849162,48.96843396226415
-404.7486033519553,-203.77358490566039,4,8.47426312849162,48.968471698113206
-404.7486033519553,-198.7421383647799,4,8.47426312849162,48.96850943396226
-404.7486033519553,-193.71069182389937,4,8.47426312849162,48.968547169811316
-404.7486033519553,-188.67924528301887,5,8.47426312849162,48.96858490566038
-404.7486033519553,-183.64779874213838,5,8.47426312849162,48.968622641509434
-404.7486033519553,-178.61635220125788,5,8.47426312849162,48.96866037735849
-404.7486033519553,-173.58490566037736,5,8.47426312849162,48.968698113207545
-404.7486033519553,-168.55345911949686,5,8.47426312849162,48.9687358490566
-404.7486033519553,-163.52201257861637,5,8.47426312849162,48.96877358490566
-404.7486033519553,-158.49056603773585,5,8.47426312849162,48.96881132075472
-404.7486033519553,-153.45911949685535,4,8.47426312849162,48.96884905660377
-404.7486033519553,-148.42767295597486,7,8.47426312849162,48.96888679245283
-404.7486033519553,-143.39622641509436,3,8.47426312849162,48.96892452830188
-404.7486033519553,-138.36477987421387,4,8.47426312849162,48.96896226415094
-404.7486033519553,-133.33333333333337,5,8.47426312849162,48.969
-404.7486033519553,-128.30188679245282,5,8.47426312849162,48.96903773584906
-404.7486033519553,-123.27044025157232,5,8.47426312849162,48.96907547169811
-404.7486033519553,-118.23899371069183,5,8.47426312849162,48.96911320754717
-404.7486033519553,-113.20754716981133,5,8.47426312849162,48.96915094339622
